FlightId,AirRouteId,DepartureTime,ArrivalTime,IsDeleted
871,811,2023-09-26 14:27:46,2023-09-26 16:27:46,0
872,724,2023-09-19 03:44:23,2023-09-19 04:44:23,0
873,392,2023-12-01 01:43:56,2023-12-01 03:43:56,0
874,308,2023-09-20 12:39:35,2023-09-20 15:39:35,0
875,754,2023-08-28 19:35:06,2023-08-28 21:35:06,0
876,878,2023-10-30 14:19:14,2023-10-30 18:19:14,0
877,112,2023-06-16 04:19:10,2023-06-16 07:19:10,0
878,5,2023-11-26 15:21:22,2023-11-26 18:21:22,0
879,971,2023-12-11 05:03:37,2023-12-11 09:03:37,0
880,406,2023-06-28 02:54:27,2023-06-28 03:54:27,0
881,788,2023-09-10 17:50:05,2023-09-10 22:50:05,0
882,438,2023-08-25 20:45:02,2023-08-25 23:45:02,0
883,863,2023-10-23 07:55:56,2023-10-23 08:55:56,0
884,475,2023-10-11 17:38:31,2023-10-11 21:38:31,0
885,373,2023-07-18 02:47:26,2023-07-18 04:47:26,0
886,167,2023-12-24 23:21:18,2023-12-25 00:21:18,0
887,455,2023-07-29 11:18:57,2023-07-29 12:18:57,0
888,442,2023-07-23 19:50:21,2023-07-23 21:50:21,0
889,632,2023-12-14 17:08:36,2023-12-14 19:08:36,0
890,33,2023-10-16 01:26:18,2023-10-16 04:26:18,0
891,893,2023-07-22 07:58:29,2023-07-22 10:58:29,0
892,47,2023-12-18 12:57:47,2023-12-18 15:57:47,0
893,349,2023-06-30 13:00:17,2023-06-30 17:00:17,0
894,442,2023-08-18 04:09:40,2023-08-18 06:09:40,0
895,171,2023-07-18 13:39:29,2023-07-18 16:39:29,0
896,532,2023-10-14 13:18:03,2023-10-14 15:18:03,0
897,83,2023-11-20 10:02:08,2023-11-20 14:02:08,0
898,760,2023-11-29 03:16:47,2023-11-29 07:16:47,0
899,628,2023-11-10 18:04:19,2023-11-10 22:04:19,0
900,513,2023-09-08 15:54:27,2023-09-08 18:54:27,0
901,734,2023-10-17 15:01:06,2023-10-17 20:01:06,0
902,147,2023-07-06 05:51:45,2023-07-06 10:51:45,0
903,276,2023-07-18 20:17:49,2023-07-18 23:17:49,0
904,549,2023-07-18 01:02:40,2023-07-18 05:02:40,0
905,668,2023-12-18 16:59:52,2023-12-18 18:59:52,0
906,872,2023-12-03 20:50:57,2023-12-03 23:50:57,0
907,397,2023-09-25 19:18:44,2023-09-25 22:18:44,0
908,811,2023-08-30 21:48:07,2023-08-30 22:48:07,0
909,808,2023-10-09 04:15:16,2023-10-09 07:15:16,0
910,747,2023-11-16 16:32:05,2023-11-16 17:32:05,0
911,753,2023-07-18 18:37:29,2023-07-18 23:37:29,0
912,731,2023-06-14 14:13:53,2023-06-14 16:13:53,0
913,637,2023-10-27 06:29:34,2023-10-27 10:29:34,0
914,981,2023-11-22 12:24:52,2023-11-22 17:24:52,0
915,170,2023-07-15 14:24:33,2023-07-15 15:24:33,0
916,648,2023-07-17 12:17:10,2023-07-17 15:17:10,0
917,652,2023-10-01 23:35:59,2023-10-02 04:35:59,0
918,727,2023-06-19 09:17:11,2023-06-19 13:17:11,0
919,410,2023-11-01 21:10:11,2023-11-02 01:10:11,0
920,807,2023-08-09 06:06:39,2023-08-09 08:06:39,0
921,390,2023-09-29 15:04:14,2023-09-29 18:04:14,0
922,746,2023-06-22 17:36:39,2023-06-22 20:36:39,0
923,476,2023-12-09 16:13:11,2023-12-09 21:13:11,0
924,454,2023-07-17 05:06:55,2023-07-17 08:06:55,0
925,886,2023-07-19 11:23:04,2023-07-19 13:23:04,0
926,476,2023-06-20 01:47:16,2023-06-20 02:47:16,0
927,718,2023-07-06 09:58:31,2023-07-06 12:58:31,0
928,971,2023-11-25 08:10:47,2023-11-25 12:10:47,0
929,629,2023-08-28 18:50:34,2023-08-28 22:50:34,0
930,780,2023-07-25 00:32:31,2023-07-25 03:32:31,0
931,289,2023-08-18 08:27:03,2023-08-18 11:27:03,0
932,471,2023-10-11 23:40:49,2023-10-12 01:40:49,0
933,510,2023-11-25 03:53:03,2023-11-25 04:53:03,0
934,499,2023-08-30 11:48:38,2023-08-30 16:48:38,0
935,886,2023-11-19 06:39:08,2023-11-19 10:39:08,0
936,436,2023-06-25 11:58:50,2023-06-25 15:58:50,0
937,250,2023-08-08 02:40:20,2023-08-08 04:40:20,0
938,784,2023-11-22 07:23:45,2023-11-22 10:23:45,0
939,559,2023-11-25 19:51:27,2023-11-25 23:51:27,0
940,853,2023-07-20 16:42:33,2023-07-20 19:42:33,0
941,349,2023-12-29 12:48:19,2023-12-29 14:48:19,0
942,566,2023-10-27 00:22:57,2023-10-27 01:22:57,0
943,148,2023-11-20 16:29:35,2023-11-20 21:29:35,0
944,11,2023-08-25 13:46:38,2023-08-25 17:46:38,0
945,313,2023-12-19 11:24:59,2023-12-19 14:24:59,0
946,61,2023-12-06 15:47:53,2023-12-06 16:47:53,0
947,467,2023-11-16 21:41:32,2023-11-16 22:41:32,0
948,866,2023-08-02 15:45:44,2023-08-02 16:45:44,0
949,97,2023-10-10 03:58:41,2023-10-10 05:58:41,0
950,334,2023-10-19 21:30:34,2023-10-19 23:30:34,0
951,876,2023-06-18 09:06:20,2023-06-18 11:06:20,0
952,403,2023-12-21 16:21:50,2023-12-21 17:21:50,0
953,972,2023-11-30 08:30:13,2023-11-30 12:30:13,0
954,281,2023-12-28 22:38:07,2023-12-29 03:38:07,0
955,103,2023-09-19 04:01:01,2023-09-19 09:01:01,0
956,771,2023-07-03 03:31:21,2023-07-03 08:31:21,0
957,282,2023-11-28 17:25:37,2023-11-28 20:25:37,0
958,269,2023-11-24 22:33:59,2023-11-25 03:33:59,0
959,237,2023-10-02 17:46:29,2023-10-02 19:46:29,0
960,777,2023-10-28 04:58:27,2023-10-28 07:58:27,0
961,450,2023-11-21 05:10:00,2023-11-21 10:10:00,0
962,500,2023-12-17 00:22:34,2023-12-17 01:22:34,0
963,793,2023-07-11 16:43:03,2023-07-11 20:43:03,0
964,527,2023-11-29 21:37:26,2023-11-29 23:37:26,0
965,427,2023-09-09 07:55:43,2023-09-09 10:55:43,0
966,390,2023-11-23 17:09:44,2023-11-23 21:09:44,0
967,34,2023-06-30 01:03:44,2023-06-30 04:03:44,0
968,724,2023-12-09 05:48:07,2023-12-09 06:48:07,0
969,636,2023-11-29 13:23:55,2023-11-29 16:23:55,0
970,580,2023-06-23 08:18:57,2023-06-23 11:18:57,0
971,669,2023-06-22 14:00:20,2023-06-22 16:00:20,0
972,648,2023-11-06 19:57:45,2023-11-06 21:57:45,0
973,806,2023-06-15 04:40:25,2023-06-15 05:40:25,0
974,804,2023-06-30 23:19:50,2023-07-01 04:19:50,0
975,349,2023-07-12 09:50:02,2023-07-12 11:50:02,0
976,223,2023-07-17 05:26:28,2023-07-17 10:26:28,0
977,187,2023-08-26 23:46:25,2023-08-27 01:46:25,0
978,289,2023-07-30 12:11:59,2023-07-30 13:11:59,0
979,996,2023-11-27 03:29:57,2023-11-27 07:29:57,0
980,603,2023-08-17 11:35:47,2023-08-17 12:35:47,0
981,237,2023-07-25 13:35:26,2023-07-25 14:35:26,0
982,948,2023-08-19 12:49:32,2023-08-19 15:49:32,0
983,838,2023-09-09 16:12:08,2023-09-09 21:12:08,0
984,690,2023-11-14 13:48:53,2023-11-14 17:48:53,0
985,131,2023-08-07 22:55:28,2023-08-08 00:55:28,0
986,815,2023-11-21 20:17:53,2023-11-21 21:17:53,0
987,110,2023-12-27 03:54:01,2023-12-27 05:54:01,0
988,571,2023-10-26 01:34:48,2023-10-26 02:34:48,0
989,657,2023-08-23 21:48:42,2023-08-24 01:48:42,0
990,30,2023-12-20 04:35:59,2023-12-20 06:35:59,0
991,958,2023-10-17 00:58:59,2023-10-17 01:58:59,0
992,197,2023-12-11 13:01:51,2023-12-11 16:01:51,0
993,124,2023-06-26 08:51:13,2023-06-26 12:51:13,0
994,191,2023-11-16 22:23:04,2023-11-17 02:23:04,0
995,912,2023-11-08 15:02:47,2023-11-08 16:02:47,0
996,79,2023-08-19 07:19:32,2023-08-19 12:19:32,0
997,141,2023-06-28 04:44:07,2023-06-28 06:44:07,0
998,969,2023-08-02 09:55:26,2023-08-02 11:55:26,0
999,120,2023-11-28 21:44:34,2023-11-29 00:44:34,0
1000,270,2023-07-17 00:06:33,2023-07-17 04:06:33,0
1001,156,2023-12-15 03:17:08,2023-12-15 04:17:08,0
1002,977,2023-12-19 02:02:25,2023-12-19 06:02:25,0
1003,732,2023-11-27 03:49:33,2023-11-27 05:49:33,0
1004,385,2023-07-19 05:32:22,2023-07-19 07:32:22,0
1005,892,2023-10-22 00:18:31,2023-10-22 02:18:31,0
1006,869,2023-08-24 07:02:04,2023-08-24 09:02:04,0
1007,335,2023-12-03 12:39:40,2023-12-03 15:39:40,0
1008,618,2023-07-08 15:20:32,2023-07-08 17:20:32,0
1009,919,2023-08-05 17:59:43,2023-08-05 20:59:43,0
1010,494,2023-12-23 17:53:17,2023-12-23 18:53:17,0
1011,182,2023-11-06 23:16:31,2023-11-07 02:16:31,0
1012,726,2023-06-19 09:55:06,2023-06-19 10:55:06,0
1013,120,2023-12-26 16:21:24,2023-12-26 21:21:24,0
1014,255,2023-12-04 21:17:30,2023-12-05 01:17:30,0
1015,682,2023-07-23 11:44:42,2023-07-23 13:44:42,0
1016,843,2023-08-23 16:35:35,2023-08-23 20:35:35,0
1017,784,2023-09-25 10:39:41,2023-09-25 15:39:41,0
1018,276,2023-07-04 14:12:40,2023-07-04 18:12:40,0
1019,879,2023-06-26 23:13:54,2023-06-27 00:13:54,0
1020,92,2023-12-25 11:56:32,2023-12-25 15:56:32,0
1021,838,2023-09-02 03:26:10,2023-09-02 05:26:10,0
1022,678,2023-09-26 08:36:02,2023-09-26 09:36:02,0
1023,902,2023-09-29 07:58:32,2023-09-29 08:58:32,0
1024,210,2023-07-07 11:17:51,2023-07-07 16:17:51,0
1025,468,2023-08-30 23:36:45,2023-08-31 02:36:45,0
1026,404,2023-11-07 06:56:35,2023-11-07 10:56:35,0
1027,531,2023-11-10 21:32:47,2023-11-11 02:32:47,0
1028,830,2023-12-09 16:42:02,2023-12-09 21:42:02,0
1029,379,2023-09-20 18:57:20,2023-09-20 22:57:20,0
1030,595,2023-12-15 07:22:52,2023-12-15 12:22:52,0
1031,921,2023-08-05 15:46:19,2023-08-05 18:46:19,0
1032,225,2023-11-24 14:45:33,2023-11-24 19:45:33,0
1033,948,2023-09-22 07:48:11,2023-09-22 11:48:11,0
1034,163,2023-06-18 09:20:29,2023-06-18 12:20:29,0
1035,614,2023-10-30 12:27:28,2023-10-30 13:27:28,0
1036,419,2023-09-19 18:41:52,2023-09-19 21:41:52,0
1037,841,2023-11-16 08:30:20,2023-11-16 11:30:20,0
1038,581,2023-06-19 11:21:18,2023-06-19 13:21:18,0
1039,995,2023-07-11 23:28:23,2023-07-12 00:28:23,0
1040,598,2023-06-26 04:32:22,2023-06-26 09:32:22,0
1041,45,2023-11-12 21:16:49,2023-11-12 22:16:49,0
1042,693,2023-11-05 08:32:04,2023-11-05 11:32:04,0
1043,257,2023-06-23 02:16:05,2023-06-23 06:16:05,0
1044,789,2023-08-12 18:32:58,2023-08-12 22:32:58,0
1045,429,2023-08-04 14:39:51,2023-08-04 15:39:51,0
1046,233,2023-12-21 00:02:56,2023-12-21 05:02:56,0
1047,340,2023-10-16 13:52:52,2023-10-16 15:52:52,0
1048,160,2023-08-27 13:40:42,2023-08-27 18:40:42,0
1049,390,2023-12-03 13:46:25,2023-12-03 14:46:25,0
1050,180,2023-08-08 05:16:25,2023-08-08 06:16:25,0
1051,654,2023-08-20 22:29:00,2023-08-21 00:29:00,0
1052,179,2023-10-01 07:44:39,2023-10-01 10:44:39,0
1053,765,2023-10-24 15:01:57,2023-10-24 19:01:57,0
1054,180,2023-07-17 11:26:27,2023-07-17 13:26:27,0
1055,743,2023-08-28 22:42:56,2023-08-29 00:42:56,0
1056,509,2023-10-26 03:21:48,2023-10-26 06:21:48,0
1057,862,2023-12-01 08:09:20,2023-12-01 12:09:20,0
1058,158,2023-08-31 10:47:45,2023-08-31 15:47:45,0
1059,265,2023-09-25 01:51:44,2023-09-25 05:51:44,0
1060,758,2023-06-14 02:08:48,2023-06-14 06:08:48,0
1061,47,2023-09-13 21:15:25,2023-09-14 02:15:25,0
1062,795,2023-09-03 16:54:13,2023-09-03 20:54:13,0
1063,988,2023-10-24 20:00:04,2023-10-25 01:00:04,0
1064,935,2023-07-11 06:50:59,2023-07-11 11:50:59,0
1065,871,2023-12-09 08:07:25,2023-12-09 09:07:25,0
1066,860,2023-07-24 06:34:08,2023-07-24 10:34:08,0
1067,110,2023-06-27 07:04:24,2023-06-27 09:04:24,0
1068,611,2023-06-15 01:46:54,2023-06-15 03:46:54,0
1069,765,2023-10-09 18:52:58,2023-10-09 22:52:58,0
1070,139,2023-12-06 08:27:57,2023-12-06 11:27:57,0
1071,947,2023-11-02 01:32:43,2023-11-02 04:32:43,0
1072,978,2023-06-17 10:14:39,2023-06-17 11:14:39,0
1073,376,2023-12-11 11:29:44,2023-12-11 15:29:44,0
1074,993,2023-06-26 07:54:54,2023-06-26 08:54:54,0
1075,50,2023-11-06 09:10:20,2023-11-06 13:10:20,0
1076,997,2023-12-09 21:03:07,2023-12-09 23:03:07,0
1077,126,2023-10-22 06:21:25,2023-10-22 09:21:25,0
1078,48,2023-10-16 18:44:41,2023-10-16 23:44:41,0
1079,606,2023-10-06 01:02:17,2023-10-06 05:02:17,0
1080,116,2023-12-04 06:00:10,2023-12-04 07:00:10,0
1081,511,2023-12-04 10:26:54,2023-12-04 11:26:54,0
1082,58,2023-06-18 19:55:30,2023-06-18 23:55:30,0
1083,983,2023-08-13 13:24:25,2023-08-13 16:24:25,0
1084,918,2023-07-21 14:53:21,2023-07-21 18:53:21,0
1085,811,2023-12-20 11:48:47,2023-12-20 12:48:47,0
1086,271,2023-11-03 09:00:00,2023-11-03 13:00:00,0
1087,469,2023-08-07 08:31:47,2023-08-07 09:31:47,0
1088,470,2023-06-23 22:21:51,2023-06-23 23:21:51,0
1089,921,2023-08-05 05:18:48,2023-08-05 10:18:48,0
1090,954,2023-08-31 20:12:22,2023-08-31 22:12:22,0
1091,626,2023-07-25 23:50:49,2023-07-26 02:50:49,0
1092,749,2023-06-20 11:17:11,2023-06-20 14:17:11,0
1093,451,2023-09-20 03:50:51,2023-09-20 04:50:51,0
1094,889,2023-11-23 03:27:47,2023-11-23 07:27:47,0
1095,928,2023-12-15 03:47:43,2023-12-15 04:47:43,0
1096,66,2023-07-17 23:12:50,2023-07-18 02:12:50,0
1097,119,2023-07-13 19:30:45,2023-07-13 23:30:45,0
1098,12,2023-07-20 16:09:39,2023-07-20 21:09:39,0
1099,300,2023-12-15 06:23:07,2023-12-15 11:23:07,0
1100,696,2023-10-16 09:18:23,2023-10-16 10:18:23,0
1101,125,2023-11-29 01:36:37,2023-11-29 05:36:37,0
1102,423,2023-06-15 23:18:19,2023-06-16 00:18:19,0
1103,691,2023-11-04 12:51:07,2023-11-04 14:51:07,0
1104,917,2023-09-20 03:56:46,2023-09-20 04:56:46,0
1105,288,2023-08-01 05:07:10,2023-08-01 10:07:10,0
1106,59,2023-06-28 13:42:55,2023-06-28 14:42:55,0
1107,705,2023-08-12 17:01:23,2023-08-12 20:01:23,0
1108,772,2023-10-27 17:30:03,2023-10-27 22:30:03,0
1109,693,2023-06-24 08:19:40,2023-06-24 09:19:40,0
1110,698,2023-11-13 23:17:24,2023-11-14 03:17:24,0
1111,203,2023-07-10 06:27:18,2023-07-10 09:27:18,0
1112,828,2023-08-04 13:37:28,2023-08-04 16:37:28,0
1113,429,2023-09-20 05:43:27,2023-09-20 08:43:27,0
1114,536,2023-07-04 04:38:15,2023-07-04 09:38:15,0
1115,132,2023-09-26 18:17:34,2023-09-26 23:17:34,0
1116,651,2023-09-23 14:52:13,2023-09-23 16:52:13,0
1117,405,2023-07-13 13:23:08,2023-07-13 14:23:08,0
1118,779,2023-11-16 04:38:41,2023-11-16 05:38:41,0
1119,102,2023-06-24 02:02:08,2023-06-24 06:02:08,0
1120,391,2023-10-08 15:10:07,2023-10-08 19:10:07,0
1121,794,2023-08-01 01:06:41,2023-08-01 04:06:41,0
1122,835,2023-09-28 10:28:55,2023-09-28 14:28:55,0
1123,11,2023-08-26 19:07:13,2023-08-26 23:07:13,0
1124,163,2023-11-15 11:12:51,2023-11-15 16:12:51,0
1125,447,2023-07-12 00:53:26,2023-07-12 03:53:26,0
1126,865,2023-08-26 07:10:21,2023-08-26 08:10:21,0
1127,606,2023-10-04 13:33:49,2023-10-04 18:33:49,0
1128,561,2023-09-29 20:03:10,2023-09-29 21:03:10,0
1129,372,2023-10-27 06:21:53,2023-10-27 07:21:53,0
1130,849,2023-06-15 19:54:56,2023-06-16 00:54:56,0
1131,429,2023-11-15 05:16:00,2023-11-15 08:16:00,0
1132,491,2023-11-04 07:41:31,2023-11-04 12:41:31,0
1133,892,2023-10-26 13:32:40,2023-10-26 16:32:40,0
1134,978,2023-08-24 16:33:09,2023-08-24 20:33:09,0
1135,853,2023-12-04 21:34:12,2023-12-05 02:34:12,0
1136,802,2023-06-29 22:16:01,2023-06-30 03:16:01,0
1137,287,2023-10-16 09:23:08,2023-10-16 11:23:08,0
1138,876,2023-06-25 21:26:22,2023-06-25 23:26:22,0
1139,251,2023-09-24 09:36:06,2023-09-24 13:36:06,0
1140,707,2023-11-11 15:44:06,2023-11-11 16:44:06,0
1141,895,2023-06-26 09:52:57,2023-06-26 11:52:57,0
1142,780,2023-08-20 05:48:53,2023-08-20 09:48:53,0
1143,874,2023-08-15 05:02:32,2023-08-15 06:02:32,0
1144,493,2023-09-04 03:54:08,2023-09-04 06:54:08,0
1145,860,2023-11-28 14:15:33,2023-11-28 17:15:33,0
1146,792,2023-12-07 16:22:01,2023-12-07 21:22:01,0
1147,73,2023-11-02 20:22:30,2023-11-03 00:22:30,0
1148,14,2023-12-29 22:54:07,2023-12-30 03:54:07,0
1149,67,2023-09-15 12:52:00,2023-09-15 13:52:00,0
1150,723,2023-11-29 01:03:57,2023-11-29 04:03:57,0
1151,52,2023-08-04 12:57:13,2023-08-04 14:57:13,0
1152,191,2023-08-24 11:41:14,2023-08-24 13:41:14,0
1153,183,2023-07-30 14:22:06,2023-07-30 15:22:06,0
1154,965,2023-09-26 20:23:58,2023-09-27 01:23:58,0
1155,980,2023-09-24 01:18:40,2023-09-24 04:18:40,0
1156,258,2023-11-23 22:40:22,2023-11-23 23:40:22,0
1157,307,2023-11-29 03:09:11,2023-11-29 06:09:11,0
1158,166,2023-08-22 11:08:07,2023-08-22 15:08:07,0
1159,818,2023-12-18 09:47:10,2023-12-18 10:47:10,0
1160,47,2023-08-11 11:45:19,2023-08-11 15:45:19,0
1161,451,2023-11-25 18:57:18,2023-11-25 22:57:18,0
1162,858,2023-11-06 09:06:43,2023-11-06 11:06:43,0
1163,812,2023-08-16 01:57:47,2023-08-16 04:57:47,0
1164,276,2023-11-04 06:50:50,2023-11-04 08:50:50,0
1165,106,2023-06-17 14:44:03,2023-06-17 19:44:03,0
1166,91,2023-08-02 19:07:23,2023-08-02 20:07:23,0
1167,638,2023-11-14 03:47:18,2023-11-14 04:47:18,0
1168,602,2023-11-18 23:30:55,2023-11-19 03:30:55,0
1169,32,2023-11-20 02:13:47,2023-11-20 04:13:47,0
1170,157,2023-08-18 10:52:17,2023-08-18 13:52:17,0
1171,81,2023-12-02 13:22:25,2023-12-02 16:22:25,0
1172,391,2023-06-24 05:28:25,2023-06-24 07:28:25,0
1173,654,2023-09-19 23:29:52,2023-09-20 00:29:52,0
1174,248,2023-07-05 23:54:56,2023-07-06 04:54:56,0
1175,928,2023-12-17 14:34:11,2023-12-17 17:34:11,0
1176,31,2023-07-02 10:21:01,2023-07-02 11:21:01,0
1177,835,2023-09-04 20:28:32,2023-09-04 21:28:32,0
1178,906,2023-10-14 15:17:56,2023-10-14 18:17:56,0
1179,708,2023-11-04 16:13:00,2023-11-04 19:13:00,0
1180,133,2023-12-17 09:40:01,2023-12-17 10:40:01,0
1181,765,2023-06-14 16:27:36,2023-06-14 19:27:36,0
1182,863,2023-12-25 17:08:52,2023-12-25 22:08:52,0
1183,471,2023-09-19 04:11:12,2023-09-19 07:11:12,0
1184,716,2023-08-22 23:18:29,2023-08-23 00:18:29,0
1185,443,2023-07-13 06:41:51,2023-07-13 07:41:51,0
1186,480,2023-07-16 21:26:29,2023-07-17 00:26:29,0
1187,592,2023-07-18 06:33:25,2023-07-18 09:33:25,0
1188,838,2023-06-26 20:25:55,2023-06-27 01:25:55,0
1189,903,2023-11-15 13:16:41,2023-11-15 16:16:41,0
1190,425,2023-10-22 18:48:13,2023-10-22 20:48:13,0
1191,41,2023-11-26 05:56:44,2023-11-26 08:56:44,0
1192,787,2023-06-30 21:40:47,2023-06-30 22:40:47,0
1193,819,2023-10-04 10:00:37,2023-10-04 13:00:37,0
1194,273,2023-07-17 07:50:37,2023-07-17 10:50:37,0
1195,593,2023-06-27 06:16:21,2023-06-27 10:16:21,0
1196,640,2023-09-09 11:44:59,2023-09-09 13:44:59,0
1197,617,2023-12-21 23:17:00,2023-12-22 02:17:00,0
1198,241,2023-08-15 17:58:29,2023-08-15 20:58:29,0
1199,782,2023-07-09 14:28:13,2023-07-09 19:28:13,0
1200,118,2023-12-14 22:46:31,2023-12-15 02:46:31,0
1201,821,2023-11-30 23:34:34,2023-12-01 03:34:34,0
1202,904,2023-11-19 01:08:17,2023-11-19 03:08:17,0
1203,453,2023-09-14 05:23:55,2023-09-14 07:23:55,0
1204,260,2023-07-23 15:54:08,2023-07-23 18:54:08,0
1205,897,2023-11-01 07:10:30,2023-11-01 12:10:30,0
1206,871,2023-06-29 02:24:24,2023-06-29 05:24:24,0
1207,377,2023-12-29 12:02:05,2023-12-29 16:02:05,0
1208,644,2023-06-30 07:39:48,2023-06-30 08:39:48,0
1209,249,2023-07-15 14:22:14,2023-07-15 19:22:14,0
1210,953,2023-06-24 01:00:53,2023-06-24 05:00:53,0
1211,981,2023-12-29 00:19:33,2023-12-29 05:19:33,0
1212,206,2023-11-30 04:55:33,2023-11-30 09:55:33,0
1213,170,2023-08-03 23:06:30,2023-08-04 04:06:30,0
1214,814,2023-10-25 17:08:53,2023-10-25 22:08:53,0
1215,661,2023-07-06 19:10:51,2023-07-06 23:10:51,0
1216,49,2023-09-03 10:12:37,2023-09-03 12:12:37,0
1217,841,2023-10-27 16:15:52,2023-10-27 20:15:52,0
1218,219,2023-07-28 01:43:59,2023-07-28 03:43:59,0
1219,933,2023-11-07 22:30:29,2023-11-08 01:30:29,0
1220,279,2023-12-22 09:54:38,2023-12-22 11:54:38,0
1221,502,2023-10-04 23:54:34,2023-10-05 03:54:34,0
1222,975,2023-07-13 08:42:47,2023-07-13 11:42:47,0
1223,396,2023-12-06 08:41:54,2023-12-06 10:41:54,0
1224,613,2023-07-04 09:43:01,2023-07-04 11:43:01,0
1225,256,2023-10-02 01:00:13,2023-10-02 04:00:13,0
1226,113,2023-07-01 22:32:23,2023-07-02 00:32:23,0
1227,104,2023-09-08 13:43:56,2023-09-08 14:43:56,0
1228,369,2023-11-21 05:03:23,2023-11-21 10:03:23,0
1229,378,2023-08-19 13:40:47,2023-08-19 17:40:47,0
1230,565,2023-08-15 05:59:45,2023-08-15 08:59:45,0
1231,636,2023-11-22 22:05:14,2023-11-22 23:05:14,0
1232,849,2023-09-09 07:15:56,2023-09-09 12:15:56,0
1233,132,2023-06-24 12:19:29,2023-06-24 15:19:29,0
1234,482,2023-09-06 02:24:31,2023-09-06 03:24:31,0
1235,711,2023-09-03 05:41:17,2023-09-03 06:41:17,0
1236,961,2023-09-10 13:42:46,2023-09-10 14:42:46,0
1237,52,2023-11-08 04:05:50,2023-11-08 05:05:50,0
1238,491,2023-10-29 19:06:51,2023-10-29 22:06:51,0
1239,177,2023-06-24 11:00:05,2023-06-24 14:00:05,0
1240,247,2023-07-16 09:02:38,2023-07-16 14:02:38,0
1241,767,2023-07-20 19:35:12,2023-07-20 20:35:12,0
1242,289,2023-08-25 17:12:11,2023-08-25 18:12:11,0
1243,129,2023-09-12 03:04:13,2023-09-12 06:04:13,0
1244,774,2023-07-10 03:14:06,2023-07-10 05:14:06,0
1245,447,2023-08-06 16:15:35,2023-08-06 21:15:35,0
1246,71,2023-12-21 00:09:59,2023-12-21 05:09:59,0
1247,342,2023-09-02 04:40:35,2023-09-02 08:40:35,0
1248,923,2023-11-05 05:47:54,2023-11-05 10:47:54,0
1249,188,2023-06-14 03:29:55,2023-06-14 08:29:55,0
1250,495,2023-09-09 14:51:37,2023-09-09 18:51:37,0
1251,213,2023-06-16 05:11:55,2023-06-16 07:11:55,0
1252,69,2023-11-30 07:19:47,2023-11-30 10:19:47,0
1253,87,2023-08-09 23:58:40,2023-08-10 00:58:40,0
1254,437,2023-06-14 20:10:27,2023-06-15 00:10:27,0
1255,267,2023-07-09 17:49:44,2023-07-09 19:49:44,0
1256,878,2023-12-06 23:55:45,2023-12-07 03:55:45,0
1257,476,2023-09-15 12:37:13,2023-09-15 14:37:13,0
1258,562,2023-08-25 10:05:20,2023-08-25 13:05:20,0
1259,525,2023-12-22 23:35:50,2023-12-23 00:35:50,0
1260,160,2023-12-04 13:41:07,2023-12-04 18:41:07,0
1261,224,2023-12-25 11:52:45,2023-12-25 13:52:45,0
1262,580,2023-10-24 20:22:44,2023-10-24 22:22:44,0
1263,103,2023-11-10 12:04:40,2023-11-10 13:04:40,0
1264,964,2023-07-11 06:11:58,2023-07-11 10:11:58,0
1265,398,2023-12-19 22:47:39,2023-12-20 02:47:39,0
1266,709,2023-09-10 10:45:09,2023-09-10 15:45:09,0
1267,842,2023-11-24 05:24:21,2023-11-24 08:24:21,0
1268,400,2023-12-15 06:23:45,2023-12-15 11:23:45,0
1269,502,2023-10-24 06:14:36,2023-10-24 08:14:36,0
1270,721,2023-10-18 06:39:55,2023-10-18 08:39:55,0
1271,921,2023-12-03 23:21:49,2023-12-04 00:21:49,0
1272,789,2023-09-12 23:17:34,2023-09-13 03:17:34,0
1273,411,2023-07-14 05:59:52,2023-07-14 08:59:52,0
1274,53,2023-09-01 20:50:22,2023-09-02 00:50:22,0
1275,938,2023-06-16 04:14:46,2023-06-16 08:14:46,0
1276,468,2023-09-27 21:02:48,2023-09-27 23:02:48,0
1277,681,2023-10-31 07:06:22,2023-10-31 12:06:22,0
1278,967,2023-07-25 06:50:42,2023-07-25 11:50:42,0
1279,621,2023-10-27 11:45:17,2023-10-27 16:45:17,0
1280,986,2023-08-13 08:43:39,2023-08-13 13:43:39,0
1281,362,2023-09-21 04:55:47,2023-09-21 08:55:47,0
1282,112,2023-12-05 13:24:57,2023-12-05 14:24:57,0
1283,813,2023-08-30 08:29:39,2023-08-30 11:29:39,0
1284,290,2023-12-28 20:13:07,2023-12-28 22:13:07,0
1285,402,2023-11-10 10:18:16,2023-11-10 12:18:16,0
1286,75,2023-06-30 02:06:47,2023-06-30 04:06:47,0
1287,443,2023-09-12 12:07:20,2023-09-12 14:07:20,0
1288,331,2023-07-06 16:27:40,2023-07-06 19:27:40,0
1289,808,2023-06-30 17:22:57,2023-06-30 20:22:57,0
1290,963,2023-08-20 12:13:05,2023-08-20 14:13:05,0
1291,760,2023-10-12 21:37:49,2023-10-13 01:37:49,0
1292,813,2023-12-29 14:22:07,2023-12-29 18:22:07,0
1293,785,2023-12-13 15:30:41,2023-12-13 20:30:41,0
1294,313,2023-07-07 02:22:33,2023-07-07 07:22:33,0
1295,96,2023-10-19 04:11:49,2023-10-19 09:11:49,0
1296,697,2023-11-24 23:46:58,2023-11-25 01:46:58,0
1297,158,2023-12-30 13:06:46,2023-12-30 14:06:46,0
